gid	osm_id	code	fclass	name	coordinates
250679	4806091930	4111	peak	Putzen - Cima Pozza	POINT(11.3132217 46.9538234)
250680	4806131359	4111	peak	Gschleier - Monte Velo	POINT(11.3883047 46.9321712)
250681	4806160104	4111	peak	Goldkappl - Cappa d'Oro	POINT(11.330428 46.9884466)
250682	4806211371	4111	peak	Flatschspitz - Cima Vallaccia	POINT(11.5243122 46.9725337)
250683	4806244456	4111	peak	Zinnen	POINT(11.623422 46.9992206)
250684	4806244804	4111	peak	Wasserfallköpfe	POINT(11.6121058 47.0058486)
250685	4806246590	4111	peak	Grawand	POINT(11.6304581 47.0058893)
250686	4806268247	4111	peak	Hinterer Weißspitz	POINT(11.7104978 46.9762261)
250687	4806268372	4111	peak	Gamsstetten - Crode dei Camosci	POINT(11.6797302 46.9713551)
250688	4806268953	4111	peak	Blauer Kofel - Cima di Sottomonte	POINT(11.6836891 46.9689392)
250689	4806269657	4111	peak	Filtuidenkopf	POINT(11.6938708 46.970008)
250690	4806271253	4111	peak	Vorderer Weißspitz - Cima di Sopramonte	POINT(11.6992727 46.9727644)
250691	4806294240	4111	peak	Pletzenspitz	POINT(11.6547159 46.9625766)
250692	4806299502	4111	peak	Vorderer Langspitz	POINT(11.6363566 46.9599919)
250693	4806938532	4111	peak	Hinterer Langspitz	POINT(11.6367607 46.9549388)
250694	4806940717	4111	peak	Hochegg	POINT(11.6247237 46.9630455)
250695	4806945563	4111	peak	Torwand - Croda della Porta	POINT(11.577339 46.9438833)
250696	4806963460	4111	peak	Drasbergspitz - Monte Grande	POINT(11.5645878 46.9264476)
250697	4806964859	4111	peak	Burgumspitz - Monte di Bargone	POINT(11.5736591 46.9243153)
250698	4806966864	4111	peak	Rauhnock	POINT(11.5393053 46.9276858)
250699	4806966990	4111	peak	Leitnerwand - Croda delle Coste	POINT(11.5419446 46.9236082)
250700	4806969327	4111	peak	Ubersail - Cima del Cavo	POINT(11.5462844 46.9164928)
250701	4806969867	4111	peak	Ochsenkopf - Cima Alpe di Bove	POINT(11.5570294 46.9089989)
250702	4806973749	4111	peak	Finsterstein	POINT(11.5613867 46.9082565)
250703	4806976226	4111	peak	Kramerspitz - Cima del Lago	POINT(11.5716661 46.9074703)
250704	4806985718	4111	peak	Pretzkopf	POINT(11.5405671 46.8962615)
250705	4806987366	4111	peak	Sengesspitz - Cima di Senges	POINT(11.5386517 46.897641)
250706	4806987795	4111	peak	Elferkopf	POINT(11.5549855 46.9045057)
250707	4806993834	4111	peak	Jagerspitzl - Cima dei Cacciatori	POINT(11.5246283 46.8783308)
250708	4806995627	4111	peak	Zwölfernöckl - Cima delle Dodici	POINT(11.5074997 46.8878417)
250804	4809767421	4111	peak	Bech pico	POINT(11.9533517 46.4448869)
250874	4815211794	4111	peak	Cima di Grugola	POINT(11.7586464 46.2006408)
250966	4821035947	4111	peak	Ratschinger Weißen - La Bianca	POINT(11.2105474 46.8753504)
250967	4821101502	4111	peak	Schönauer Berg	POINT(11.2467434 46.8810828)
250983	4822777195	4111	peak	Hohe Ferse - Monte Tallone Grande	POINT(11.2597629 46.883026)
250984	4822801489	4111	peak	Ratschinger Kreuz	POINT(11.271344 46.8781185)
250985	4822843825	4111	peak	Hochspitz - Punta Alta	POINT(11.2839762 46.8809355)
250986	4822860129	4111	peak	Zunderspitz - Cima dell'Incendio	POINT(11.26495 46.8984351)
250987	4823533871	4111	peak	Mareiter Stein - Sasso di Mareta	POINT(11.3161316 46.8769523)
250990	4825499286	4111	peak	Schneespitze - Monte della Neve	POINT(11.2566619 46.9741615)
250999	4828637651	4111	peak	Gschnitzer Tribulaun	POINT(11.3458004 46.9907038)
251059	4829291956	4111	peak	Nördlicher Rosslauf - Il Cavallo	POINT(11.3659987 46.9838443)
251060	4829292045	4111	peak	Pfeiferspitz	POINT(11.3692996 46.9822157)
251061	4829292677	4111	peak	Kreuzjoch - Monte Croce	POINT(11.3808619 46.9721347)
251069	4832916955	4111	peak	Bairnock - Punta del Dosso	POINT(11.5013689 46.9335707)
251071	4833254964	4111	peak	Weißspitze - Punta Bianca	POINT(11.5023745 46.9384831)
251078	4834902793	4111	peak	Unterer Flatschpitz	POINT(11.5182479 46.9748039)
251462	4837516944	4111	peak	Corona Alta	POINT(11.5349502 46.2417244)
251869	4841671405	4111	peak	Rucadin	POINT(11.4106744 46.2565504)
252009	4844015739	4111	peak	Sattelkopf - Cima Sella	POINT(11.5745311 46.8856362)
252010	4844015740	4111	peak	Mahderkopf	POINT(11.5600552 46.8845198)
252011	4844015741	4111	peak	Weiße Geiß - Punta di Caprabianca	POINT(11.5571477 46.8835519)
252012	4844015742	4111	peak	Domenarspitz	POINT(11.5536018 46.8798962)
252013	4844015744	4111	peak	Hühnerspiel	POINT(11.5754095 46.8547475)
252014	4844304462	4111	peak	Gschließegg - Monte di Casaclusa	POINT(11.4772354 46.8895188)
252174	4845715309	4111	peak	Col dal Lé	POINT(11.8400011 46.7150092)
252175	4845942654	4111	peak	Wilde Kreuzspitze Südgipfel - Picco della Croce Cima Sud	POINT(11.5932456 46.9124058)
252176	4845952924	4111	peak	Stilonspitz	POINT(11.6360365 46.9045797)
252180	4846313373	4111	peak	Napfspitz - Cima Cadini	POINT(11.739947 46.9401672)
252182	4847899002	4111	peak	Rote Riffl - Scoglio Rosso	POINT(11.740445 46.9240266)
252183	4848189880	4111	peak	Flemberg - Monte Flemm	POINT(11.7663706 46.8973729)
252184	4849677150	4111	peak	Peachenspitz	POINT(11.6008966 46.8639085)
252185	4849800297	4111	peak	Bischofskappe	POINT(11.7955498 46.8857694)
252186	4849871939	4111	peak	Altberg	POINT(11.7631166 46.8603128)
252188	4850122017	4111	peak	Knarling	POINT(11.8359489 46.8622657)
252200	4858124288	4111	peak	Hömdle	POINT(11.3033326 46.9778354)
252272	4871646747	4111	peak	Taic	POINT(11.7473467 46.4524887)
252289	4874567111	4111	peak	Leien	POINT(11.2304201 46.1033898)
252426	4880123649	4111	peak	Dos de le Morf	POINT(11.235109 46.1027903)
252427	4880123650	4111	peak	Dosso Alto	POINT(11.2233462 46.0970548)
252428	4880123651	4111	peak	Postel	POINT(11.2243643 46.1091857)
252429	4880123653	4111	peak	Dossedel	POINT(11.2361569 46.1246264)
252489	4892065387	4111	peak	Telfer Weissen - Cime Bianche di Telves	POINT(11.3517894 46.9218058)
252497	4902059996	4111	peak	Piz Bioch	POINT(11.9089557 46.5470068)
252574	4913383829	4111	peak	Karnspitze - Cima di Quaire	POINT(11.4193638 46.752508)
252575	4913384406	4111	peak	Gentersbergspitze - Monte Ganda	POINT(11.4029319 46.7423008)
252576	4913384867	4111	peak	Hurler - Monte Corlo	POINT(11.3955833 46.7344186)
252589	4919035344	4111	peak	Grionkopf - Cima di Grion	POINT(10.4417634 46.7671306)
252590	4919078637	4111	peak	Leiterspitz	POINT(11.3793822 46.7073953)
252591	4919078784	4111	peak	Radelspitz - Cima Rodella	POINT(11.3813021 46.7134177)
252592	4919220815	4111	peak	Hühnerspitz - Cima Gallina	POINT(11.2898609 46.7772763)
252593	4919220816	4111	peak	Schafberg - Monte delle Pecore	POINT(11.3128099 46.7806854)
252594	4919220817	4111	peak	Hochalplspitze - Cima dell'Alpetta	POINT(11.3058576 46.7736465)
252595	4919228149	4111	peak	Alplerspitz - Punta Alpetta	POINT(11.3005732 46.7619174)
252596	4919238800	4111	peak	Grubenkopf - Monte delle Fosse	POINT(11.3162708 46.752537)
252597	4919238801	4111	peak	Schafberg - Monte delle Pecore	POINT(11.3191629 46.7466238)
252598	4919267103	4111	peak	Leiterspitze	POINT(11.3033918 46.7296885)
252599	4919563154	4111	peak	Kratzbergspitz - Monte San Pancrazio	POINT(11.2844223 46.7111489)
252600	4919563155	4111	peak	Videgger Plattenspitz	POINT(11.2746759 46.7134137)
252601	4919563156	4111	peak	Schafkamm - Punta della Lasta	POINT(11.2797972 46.7186606)
252602	4919563157	4111	peak	Kanzel Plattingerspitze - Il Pulpito	POINT(11.2788513 46.7089969)
252642	4923967170	4111	peak	\N	POINT(12.2887733 46.7023649)
252644	4924438735	4111	peak	Monte Torle	POINT(11.5155018 45.8375543)
252645	4924438736	4111	peak	Monte Kaberlaba	POINT(11.5037038 45.8418801)
252646	4924438737	4111	peak	Monte Lintiche	POINT(11.4856081 45.8181463)
252647	4924438738	4111	peak	Stonlaita	POINT(11.5025247 45.8307499)
252648	4924438739	4111	peak	Monte Haco	POINT(11.5077277 45.82526)
252649	4924438740	4111	peak	Monte Raitertal	POINT(11.5166918 45.819283)
252650	4924438741	4111	peak	Monte Cimone	POINT(11.5393177 45.8260451)
252651	4924438742	4111	peak	Cima del Taglio	POINT(11.5348359 45.8307049)
252652	4924438743	4111	peak	Monte Sprunch	POINT(11.5324388 45.8377715)
252668	4928270122	4111	peak	Cima di Valbona	POINT(11.6496235 46.2559238)
252700	4937395675	4111	peak	Mandriccione	POINT(11.5884607 46.251208)
252701	4937397922	4111	peak	Beco dei Slavaci	POINT(11.5898777 46.2543037)
252702	4937400848	4111	peak	Camin	POINT(11.5867337 46.248853)
252703	4938186652	4111	peak	Dos Alt	POINT(11.2490494 46.1420674)
252704	4938189694	4111	peak	\N	POINT(11.2387232 46.1489458)
252705	4938211287	4111	peak	\N	POINT(11.3061439 46.1372059)
252706	4938219708	4111	peak	Dos de la Predolcia	POINT(11.2641646 46.0859062)
252708	4942335949	4111	peak	Dos Alt	POINT(11.2319904 46.1192871)
252711	4945767199	4111	peak	C. Stradòn	POINT(11.74977 46.2841153)
252712	4945770218	4111	peak	Bragaröl	POINT(11.7220088 46.2794043)
252713	4945779228	4111	peak	Castel	POINT(11.686541 46.2793926)
252714	4946082276	4111	peak	Dos de Lem	POINT(11.2270789 46.0961278)
252716	4946089999	4111	peak	Croz de le Grole	POINT(11.2272627 46.0934807)
252727	4952263331	4111	peak	\N	POINT(11.5813704 46.2417938)
252728	4952263333	4111	peak	\N	POINT(11.5857448 46.2480801)
252729	4952263334	4111	peak	\N	POINT(11.5848099 46.2476155)
252730	4952263335	4111	peak	\N	POINT(11.5833231 46.2447628)
252731	4952381210	4111	peak	Dos de le Nòre	POINT(11.6422305 46.2670854)
252732	4952488718	4111	peak	Corde de Bombasèl	POINT(11.5115559 46.2258724)
252741	4953710324	4111	peak	Colle di Villagrande	POINT(12.428112 46.5340081)
252743	4954381490	4111	peak	Sass della Bara	POINT(11.5567016 46.2291565)
252763	4954672299	4111	peak	Col Negro	POINT(12.4396294 46.531628)
252766	4954672302	4111	peak	Col di Villapiccola	POINT(12.4474953 46.5329407)
252767	4954672303	4111	peak	Monte Agudo	POINT(12.4053245 46.5469703)
252768	4954672304	4111	peak	Col Burgion	POINT(12.4071055 46.5343264)
252769	4954672305	4111	peak	Croda di Grazioso	POINT(12.3996636 46.5397664)
252910	4968900126	4111	peak	Scoglio di San Marco	POINT(12.2621855 46.6268635)
252911	4969260870	4111	peak	Ceramonte	POINT(11.2710605 46.1623813)
252912	4969835079	4111	peak	Monte di Dentro	POINT(12.2800618 46.6156387)
252913	4969835080	4111	peak	Monte di Fuori	POINT(12.2821145 46.6105033)
252914	4969835081	4111	peak	Col dei Tocci	POINT(12.2763251 46.5917428)
252915	4969835083	4111	peak	Col de le Saline	POINT(12.2586632 46.6023263)
252950	4969942865	4111	peak	I Becari	POINT(11.617978 46.2688686)
252979	4975035361	4111	peak	Cogol de Larsec	POINT(11.6541602 46.4611961)
252980	4975037232	4111	peak	Pala de Lalacia	POINT(11.6613278 46.4544908)
253000	4980619564	4111	peak	Cima Cadin di Rinbianco	POINT(12.2897315 46.5974148)
253001	4980619565	4111	peak	Col de le Bisse	POINT(12.2903108 46.6034301)
253070	4998353304	4111	peak	Cima Coronelle ovest	POINT(11.6186727 46.4379677)
253071	4998590538	4111	peak	I Mugoni	POINT(11.6268008 46.433672)
253075	5000489267	4111	peak	Le Zigolade	POINT(11.6346545 46.4325646)
253076	5000489268	4111	peak	Pale Rabbiose	POINT(11.6411395 46.4319844)
253081	5002462509	4111	peak	La Corda	POINT(11.355881 46.1743388)
253125	5015610271	4111	peak	Dos de l'Oselera	POINT(11.2326216 46.0980171)
253149	5018516690	4111	peak	\N	POINT(11.5728045 46.2325413)
253177	5021616301	4111	peak	Rotensteinkogel - Pietrarossa	POINT(11.2145585 46.6217002)
253180	5023944159	4111	peak	Vöraner Joch - Monte di Verano	POINT(11.2726452 46.6424851)
253181	5024084872	4111	peak	Altenberg - Montalto	POINT(11.3177948 46.5172797)
253182	5024284307	4111	peak	Samberg - Monte Sommo	POINT(11.4118108 46.5881392)
253219	5030273804	4111	peak	Campanile di Val Strut	POINT(11.8315401 46.2955014)
253220	5030354887	4111	peak	Castello di Costabella	POINT(11.7879596 46.4034414)
253290	5032940232	4111	peak	Fernerköpfl	POINT(12.0889535 46.9006062)
253291	5032948002	4111	peak	Frauenköpfl	POINT(12.0927455 46.8997735)
253295	5033740622	4111	peak	Barbagin	POINT(11.8751435 46.4002407)
253296	5033740623	4111	peak	Cima d'Auta Occidentale	POINT(11.8809076 46.4008807)
253297	5033740624	4111	peak	Cima d'Auta Orientale	POINT(11.8861725 46.4002474)
253298	5033801714	4111	peak	Monte Alto d'Auta	POINT(11.8954513 46.4053146)
253299	5033801715	4111	peak	Cima di Pezza Ovest	POINT(11.9261606 46.3996489)
253300	5033801716	4111	peak	Cima di Pezza Est	POINT(11.9308119 46.3997906)
253307	5038213856	4111	peak	Piza da la Creusc	POINT(11.7749774 46.6005953)
253323	5041641576	4111	peak	Sass da Camp	POINT(11.9243635 46.2435761)
253338	5043697793	4111	peak	Juacturm	POINT(11.7599577 46.5767582)
253339	5043720081	4111	peak	Piz dai Schic	POINT(11.7721564 46.5665173)
253340	5043785240	4111	peak	Pitla Cansla	POINT(11.7793821 46.5966182)
253347	5052297238	4111	peak	Cima di Costabella	POINT(11.7792887 46.4040014)
253436	5070055164	4111	peak	Ju da Val	POINT(11.8314556 46.7081135)
253627	5075740600	4111	peak	Scheibenegg	POINT(12.2594617 46.7497379)
253991	5097665931	4111	peak	\N	POINT(12.1701897 46.8601516)
253993	5098780721	4111	peak	Paterbichl - Collina dei frati	POINT(11.5636219 46.6379508)
253994	5102845920	4111	peak	I Popi	POINT(11.9153142 46.4494657)
253995	5102886078	4111	peak	Sass de Ròi	POINT(11.9264093 46.4463595)
253996	5102949042	4111	peak	Padón	POINT(11.9039974 46.4643757)
253997	5103377807	4111	peak	Zima de Agnaréze	POINT(11.9379533 46.4476527)
253998	5103476216	4111	peak	Pizóngol de Ornéla	POINT(11.9119193 46.4636538)
254104	5107251860	4111	peak	Spielbühel	POINT(12.2691684 46.8573061)
254176	5108295803	4111	peak	Bech gran	POINT(11.9523744 46.4452295)
254334	5113740515	4111	peak	Piz Duleda	POINT(11.7965723 46.6004309)
254351	5125087021	4111	peak	Cima Cavè	POINT(11.38523 46.11156)
254352	5126109261	4111	peak	Cima Spiaz	POINT(11.6683742 46.1358531)
254355	5127791398	4111	peak	Monte Spinoncia	POINT(11.8665671 45.9126)
254356	5128395592	4111	peak	Monte Roncone	POINT(11.8172128 45.9758056)
254357	5128592492	4111	peak	Monte Tese	POINT(11.9079992 45.9504007)
254358	5128616051	4111	peak	Rocca Cisa	POINT(11.8994191 45.9309065)
254359	5128620808	4111	peak	Monte Del Tas	POINT(11.8663888 45.9230338)
254360	5128630765	4111	peak	Monte Fontanel	POINT(11.853806 45.920728)
254361	5129996035	4111	peak	Col Del Cuc	POINT(11.8081385 45.9048399)
254362	5129996789	4111	peak	Monte Prassolan	POINT(11.7917177 45.9146143)
254363	5129998329	4111	peak	Col Di Buratto	POINT(11.7818951 45.9043521)
254364	5130014410	4111	peak	Monte Solarolo q.1675	POINT(11.8281981 45.9135785)
254365	5130025213	4111	peak	Monte Solarolo q.1672	POINT(11.8359076 45.9158614)
254367	5130957297	4111	peak	Monte Rivon	POINT(11.78215 45.8693699)
254368	5130964039	4111	peak	Col del Miglio	POINT(11.7082582 45.8738855)
254369	5131162971	4111	peak	Monte Colombera	POINT(11.8052114 45.8567254)
254836	5150362365	4111	peak	Almerhorn	POINT(12.1946982 46.9078288)
256635	5160259265	4111	peak	\N	POINT(11.5200605 46.2323089)
256636	5160286444	4111	peak	\N	POINT(11.5147177 46.2286126)
257052	5173633869	4111	peak	\N	POINT(11.2814909 46.1238504)
257089	5178299111	4111	peak	Sasso Arduini	POINT(11.8413428 46.3135953)
257090	5178511631	4111	peak	Monte Zava	POINT(11.2512801 46.0455087)
257091	5178525805	4111	peak	Colle del Castello	POINT(11.2491209 46.0585743)
257092	5178525806	4111	peak	Doss del Tegaz	POINT(11.2449113 46.0556964)
257093	5178604102	4111	peak	Dòs de Valàr	POINT(11.2568142 46.0540405)
257136	5182236970	4111	peak	Lom	POINT(11.7167976 46.3769866)
257243	5197646306	4111	peak	Pizzo Forca	POINT(11.8485306 46.3925167)
257244	5197646307	4111	peak	Sass de la Palaza	POINT(11.8459879 46.3867745)
257245	5197646308	4111	peak	M. Vallesella	POINT(11.8656274 46.3896056)
257246	5197646309	4111	peak	Col Becher	POINT(11.8655274 46.3967786)
257247	5197797261	4111	peak	Pizzo Le Crene	POINT(11.8580803 46.4053641)
257248	5197797263	4111	peak	Cima La Banca	POINT(11.8570342 46.4073584)
257249	5197797264	4111	peak	Monte Fop	POINT(11.8641645 46.4142017)
257250	5197797265	4111	peak	Pale del Fop	POINT(11.8746655 46.4175759)
257251	5204918687	4111	peak	Moränenhügel "Peterwirtshügel"	POINT(11.5429675 46.6331768)
257297	5212149014	4111	peak	Monte Ciaval	POINT(12.0250756 46.5624862)
257428	5220383892	4111	peak	Monte Castellaro	POINT(11.5530175 45.9753874)
257430	5220384983	4111	peak	Colle Lagosin	POINT(11.5823535 45.9880463)
257636	5239967537	4111	peak	Col del Craiz	POINT(11.3883 46.1673207)
257637	5239967538	4111	peak	Oltnmonn	POINT(11.3553743 46.1515477)
257638	5240090549	4111	peak	\N	POINT(11.3761099 46.1628953)
257639	5240091950	4111	peak	\N	POINT(11.37557 46.1585376)
257640	5240100331	4111	peak	\N	POINT(11.3828989 46.162796)
258518	5315393038	4111	peak	Monte Costo	POINT(11.3975368 45.8289751)
258706	5325862631	4111	peak	Großer Fensterlekofel	POINT(12.0471451 46.893373)
258707	5325862946	4111	peak	Großer Rauchkofel	POINT(12.0424542 46.8925886)
258708	5325866012	4111	peak	Wasserkopf - Cima dell'Acqua	POINT(12.0541951 46.8932496)
258728	5337887174	4111	peak	Croda de le Bance	POINT(12.2265386 46.5995306)
259433	5368081075	4111	peak	\N	POINT(11.4877967 46.0348303)
259711	5420982491	4111	peak	Monte Zovetto	POINT(11.4531477 45.8258644)
260156	5471094150	4111	peak	Pinatzbühel - Colle Pinatz	POINT(11.6675931 46.7291137)
260169	5473085250	4111	peak	Cima delle Lepri	POINT(11.38537 46.1136)
260325	5489389492	4111	peak	Dos dei Maregi	POINT(11.2479526 46.0982963)
260359	5499595120	4111	peak	Pozzi	POINT(11.4678334 46.3283371)
260488	5521021969	4111	peak	Morel	POINT(11.3813228 46.2799626)
260515	5527216449	4111	peak	Kälberberg - Monte dei Vitelli	POINT(10.4352529 46.7081915)
261045	5595886730	4111	peak	\N	POINT(11.346816 46.1804298)
261217	5617536268	4111	peak	Plantavilas - Plantavillas	POINT(10.5982936 46.6921652)
261242	5629443591	4111	peak	Piz Comboni	POINT(11.3084422 46.1879155)
261277	5633788403	4111	peak	Cros d'Archil	POINT(11.7280121 46.0826611)
261540	5653921038	4111	peak	Morgenkofel - Cima Mattina	POINT(12.0576126 46.8878592)
261541	5653925962	4111	peak	Achternock	POINT(12.0310504 46.9095471)
261555	5661563757	4111	peak	\N	POINT(11.385428 46.1743919)
261556	5661808134	4111	peak	Col di Vezza	POINT(12.3293155 46.5770348)
261559	5664039773	4111	peak	Castellato di Setta	POINT(12.3133457 46.5694383)
261560	5664039781	4111	peak	Croda de Ciampoduro	POINT(12.294723 46.5576893)
261561	5664039782	4111	peak	Pale di Menotto	POINT(12.3021633 46.5593896)
261647	5678095764	4111	peak	\N	POINT(11.3788926 46.1916337)
261652	5681600944	4111	peak	Col de le Palue	POINT(11.7624856 46.3674894)
261653	5681600945	4111	peak	\N	POINT(11.7821153 46.3638838)
261655	5682231546	4111	peak	Salzla	POINT(12.1271494 46.7906854)
261679	5695366290	4111	peak	\N	POINT(11.6213796 46.2611909)
261680	5695886340	4111	peak	Cima Puchtateinz	POINT(11.6302893 46.2578925)
261716	5715307957	4111	peak	Cima di Lusia - Cimon de Lujia	POINT(11.7291805 46.3462454)
261778	5726760724	4111	peak	Cimon di Pontara	POINT(11.3473613 46.148525)
261779	5727556081	4111	peak	Knollkopf - Col Rotondo dei Canopi	POINT(12.1860496 46.6392861)
261787	5733602795	4111	peak	Suóghe	POINT(12.144345 46.6110292)
261793	5735931335	4111	peak	Vette Grandi	POINT(11.8373052 46.0935886)
261796	5736029125	4111	peak	Col dei Bechi	POINT(11.9421003 46.1569237)
261797	5736176672	4111	peak	Sass de Santin	POINT(11.9396845 46.1269538)
261798	5736176689	4111	peak	Monte Carpeneda	POINT(11.9271716 46.1341613)
261799	5736176691	4111	peak	Monte Alvis	POINT(11.9229291 46.1480737)
261800	5736176692	4111	peak	Colle del Demonio	POINT(11.929542 46.1404931)
261801	5736176850	4111	peak	Monte Zoccare Alto	POINT(11.8976135 46.1294804)
261802	5736176853	4111	peak	Vette Piccole	POINT(11.8530756 46.0980769)
261803	5736176854	4111	peak	Monte Pietena	POINT(11.8527256 46.1014224)
261804	5736200229	4111	peak	Monte di Saladen	POINT(11.9127694 46.1159264)
261805	5736217372	4111	peak	Col Fontana	POINT(11.8648563 46.110711)
261806	5736217373	4111	peak	Col della Madonna	POINT(11.8851586 46.1102228)
261822	5743827571	4111	peak	Zeppichler Berg	POINT(11.0935743 46.78149)
261845	5749579536	4111	peak	Castellato de Ambata	POINT(12.4222541 46.5895852)
261846	5749579538	4111	peak	Croda Grigna	POINT(12.4345279 46.5804123)
261847	5749579539	4111	peak	Cima Alberta	POINT(12.4446558 46.5830892)
261848	5749579540	4111	peak	Col di Val Pucera	POINT(12.4559319 46.5815922)
261849	5749579543	4111	peak	Monte Zovo	POINT(12.4673795 46.581135)
261850	5749579544	4111	peak	Croda da Campo	POINT(12.4344232 46.5894562)
261851	5749579546	4111	peak	Punta Anna	POINT(12.4233806 46.6091129)
261852	5749579550	4111	peak	Rocca da Campo	POINT(12.4450636 46.6069386)
261853	5749579552	4111	peak	Corno Ciapelei	POINT(12.4495911 46.5922689)
261854	5749579553	4111	peak	Torrione Canal	POINT(12.4402893 46.5924975)
261855	5749579554	4111	peak	Croda di Tacco	POINT(12.4313307 46.5997149)
261856	5749579556	4111	peak	Cima di Padola	POINT(12.4335408 46.6035922)
261861	5751204627	4111	peak	Rocca dei Bagni	POINT(12.4348712 46.6141688)
261862	5751204629	4111	peak	Campanile di Selvapiana	POINT(12.4091434 46.620779)
261863	5751204630	4111	peak	Croda de Ligonto	POINT(12.4119758 46.6005257)
261864	5751204631	4111	peak	Monte Rosa	POINT(12.4109888 46.5994642)
261865	5751204632	4111	peak	Punta Lina	POINT(12.4099374 46.5960289)
261866	5751204635	4111	peak	Cima San Leonardo	POINT(12.4298715 46.608855)
261867	5751204636	4111	peak	Cima Bagni	POINT(12.4099588 46.6151785)
261868	5751204638	4111	peak	Cima d'Ambata	POINT(12.4184346 46.6057298)
262589	5796953498	4111	peak	Guglia del Rifugio	POINT(11.6449097 46.4500126)
262590	5796953534	4111	peak	Vajoletnadel - Torre Estrema	POINT(11.6282639 46.4630728)
262800	5808698398	4111	peak	Quota 2386	POINT(12.3212823 46.6117824)
262838	5818398382	4111	peak	Speikspitze	POINT(11.1507046 46.7432997)
262918	5826958581	4111	peak	Crozi de la Busona	POINT(11.3814389 46.1802085)
262942	5837621792	4111	peak	\N	POINT(12.1958245 46.8816911)
263287	5844943582	4111	peak	Dos dei Redi	POINT(11.3020884 46.1568861)
263465	5863307602	4111	peak	Pfattenspitz - Cima delle Laste	POINT(11.4657277 46.7235808)
263656	5894788570	4111	peak	Jechl	POINT(11.3435799 46.0772584)
263657	5894807834	4111	peak	Prennputz	POINT(11.3424051 46.062512)
263694	5902829237	4111	peak	Sas dels Nü	POINT(11.8360844 46.5225247)
263695	5902829238	4111	peak	Sas dles Diesc	POINT(11.8392936 46.524859)
263696	5902829239	4111	peak	Cime del Vallon	POINT(11.8373288 46.5171889)
263697	5902844925	4111	peak	Sas de Mesdi	POINT(11.8235834 46.5254564)
263698	5902844926	4111	peak	Bech de Mesdi	POINT(11.8268429 46.5270692)
264486	5918432392	4111	peak	Piz Ajüz	POINT(10.4486632 46.8359615)
264601	5922032208	4111	peak	Ombreta di Mezzo	POINT(11.8419504 46.4264956)
264602	5922032209	4111	peak	Ombreta Occidentale	POINT(11.8341616 46.4267793)
264603	5922042819	4111	peak	Formenton	POINT(11.8494821 46.4094012)
264667	5922320987	4111	peak	Piz Plazèr	POINT(10.3881848 46.7083234)
264745	5929195011	4111	peak	Lagazuòi Nord	POINT(12.0174719 46.5393244)
264939	5951064515	4111	peak	Sas Dlacia	POINT(11.9836557 46.5538906)
264940	5951064522	4111	peak	Ciastel de Fanes	POINT(11.9738062 46.6208538)
264944	5951644886	4111	peak	Setsas	POINT(11.9572678 46.5194531)
264945	5951644887	4111	peak	Sief	POINT(11.9543475 46.5009107)
264946	5952402437	4111	peak	Piz de Sant Antone	POINT(12.0041917 46.6304898)
265034	5960741907	4111	peak	Cima Cadine	POINT(11.8171836 46.4108745)
265064	5964181637	4111	peak	Colle del Lupo	POINT(11.645393 45.9577922)
265067	5964702767	4111	peak	Sas del Rana	POINT(12.1525955 46.5650407)
265073	5969135913	4111	peak	Monte Bertiaga	POINT(11.5789317 45.8227267)
265074	5969511783	4111	peak	Col Formiga	POINT(11.8077194 45.8640978)
265185	5996626703	4111	peak	\N	POINT(11.7639042 46.6973794)
265404	6033763375	4111	peak	Torre di Forcella della Grande	POINT(12.3000567 46.6177504)
265405	6033763384	4111	peak	Torre Comici	POINT(12.2953574 46.6180663)
265406	6033763600	4111	peak	Cima Piccolissima - Preußturm	POINT(12.3083847 46.6207639)
265407	6033763786	4111	peak	Il Mulo	POINT(12.298041 46.6163944)
265408	6033763787	4111	peak	Croda Longeres	POINT(12.2954634 46.6177835)
265409	6033763788	4111	peak	Croda degli Alpini	POINT(12.2970673 46.6176914)
265410	6033763790	4111	peak	Croda di Mezzo	POINT(12.2946024 46.617089)
265411	6033763791	4111	peak	Croda del Rifugio	POINT(12.2971773 46.6155893)
265412	6033763795	4111	peak	Anticima Sud	POINT(12.3068131 46.618934)
265484	6055809372	4111	peak	Monte Costesin	POINT(11.3573235 45.9419242)
265501	6076725862	4111	peak	Col Campeggia	POINT(11.7422497 45.8350263)
265522	6093073320	4111	peak	Göller Spitz	POINT(11.3272845 46.3854873)
265823	6132120259	4111	peak	\N	POINT(11.5732429 46.134215)
265824	6132120260	4111	peak	\N	POINT(11.5753957 46.1355045)
265825	6132120261	4111	peak	\N	POINT(11.5726397 46.1332396)
265882	6157521883	4111	peak	Kesselberg	POINT(11.3035044 46.6911583)
266459	6252464827	4111	peak	Monte Cimon	POINT(11.2667211 45.9654493)
266489	6260360181	4111	peak	M. Siroccolo	POINT(11.3435398 45.8792422)
266490	6260360595	4111	peak	Campo di Scala	POINT(11.3324297 45.8781136)
266691	6302950025	4111	peak	Zwölferbühl - Dosso Dodici	POINT(11.2768211 46.4042292)
266927	6361252609	4111	peak	Ciampanil de Cuecenes	POINT(11.7931411 46.5567854)
266928	6362247291	4111	peak	Piz Culac	POINT(11.7808825 46.5401705)
266931	6364297234	4111	peak	Grant Ciampanil de Murfreit	POINT(11.794479 46.5338348)
