id;city;address;name;latitude;longitude
mount_132;Fierozzo;Traccia per Prati Imperiali, Fierozzo - Vlarotz, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Hoamut;46.0968033;11.3586452
mount_133;Fierozzo;Traccia per Prati Imperiali, Fierozzo - Vlarotz, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Mut;46.1004514;11.3538447
mount_134;Laghi;SP138, Terragnolo, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Coston dei Laghi;45.8405862;11.2188887
mount_135;Siror;Stazione Funivia di Rosetta, Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima della Rosetta;46.2627327;11.8312066
mount_136;Borgo Valsugana;traccia non visibile, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Monte Trentin;45.9891866;11.4574938
mount_137;Folgaria;orto botanico - base tuono, Folgaria, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Monte Maronia;45.8705678;11.2124703
mount_138;Siror;"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia";Campanile Pradidali;46.24435;11.8451299
mount_139;Siror;"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia";Cima di Ball;46.2429769;11.8446253
mount_140;Siror;Prati Ronzi, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cima di Val di Roda;46.2463073;11.8398668
mount_141;Siror;Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col dei Bechi;46.2554215;11.8364381
mount_142;Siror;Bivacco Guide Alpine di San Martino, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Pala di San Martino;46.2537463;11.8503179
mount_143;Tonadico;Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Sass Maòr;46.2326015;11.8487277
mount_144;Lona-Lases;Pale dal Sas, Valfloriana, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Monte Fregasoga;46.1851424;11.3812603
mount_145;Canazei;Valon Bianch, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Piz Miara;46.5236057;11.7954081
mount_146;Vigo di Fassa;Baita Marino Pederiva, Abstieg vom Masarè-Klettersteig, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38039, Italia;Col de Ciampac;46.4199435;11.6320386
mount_147;Predazzo;Cima di Cece, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima di Cece;46.2607604;11.6839946
mount_148;Siror;Strada forestale Doch - Forcella Calaita, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Col Santo;46.2074138;11.7989967
mount_149;Siror;Primiero Dolomiti Marathon, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Spiz del Doch;46.2001123;11.7984769
mount_150;Siror;Strada Forestale Frate Doch - Canazè, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;\N;46.1896644;11.8012272
mount_151;Centa San Nicolò;Frisanchi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38049, Italia;Dos Alt;45.9712868;11.2189937
mount_152;Calceranica al Lago;Via degli Altipiani, Maso Michelini, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38049, Italia;Sommi;45.9883896;11.2435183
mount_153;Pozza di Fassa;Kaiserjägersteig Col Ombert, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col Ombert;46.4183753;11.7984793
mount_154;Transacqua;Strada Forestale Giasinozza, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Palughet;46.1818225;11.9116243
mount_155;Canazei;Serauta, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Quota 3153;46.433827;11.8734113
mount_156;Siror;Bivacco Guide Alpine di San Martino, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cima Immink;46.2515644;11.8504281
mount_157;Siror;"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia";Cima Pradidali;46.2484306;11.8497027
mount_158;Tonadico;Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Sass d'Ortiga;46.237333;11.9160665
mount_159;Tonadico;Sentiero Attrezzato Fiamme Gialle, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Croda Granda;46.2487483;11.9290873
mount_160;Tonadico;Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Sasso delle Lede;46.2392501;11.8735956
mount_161;Tonadico;Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cima Canali;46.2439504;11.8636961
mount_162;San Martino di Castrozza;E706, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Corona;46.2731502;11.8367461
mount_163;Siror;Cadinot, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cimerlo;46.2241618;11.8485892
mount_164;Transacqua;Croce del Padela, Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Croce di Padela;46.1658692;11.86704
mount_165;Pozza di Fassa;San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Cima del Vajolet - Vajoletspitze;46.4720495;11.6314676
mount_166;Sèn Jan di Fassa;Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Sasso delle Dodici;46.4080754;11.7007536
mount_167;Imer;Strada forestale Buscapiana, Ronchi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Arinàs;46.1585271;11.7700803
mount_168;Canal San Bovo;per cima Paradisi, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima dei Paradisi;46.2299924;11.6628301
mount_169;Siror;Velo della Madonna, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cima della Stanga;46.2286584;11.8472174
mount_170;Imer;Via Nova, Ponte dei Busi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Pecolet;46.1470163;11.7735853
mount_171;Siror;"715; 739, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia";Torre Pradidali;46.2475332;11.853226
mount_172;Ruffrè-Mendola;Mendola - Mendel, Ruffré-Mendola, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38011, Italia;Kleiner Penegal - Piccolo Penegal;46.424912;11.207447
mount_173;Palù del Fersina - Palai en Bersntol;Busa del Carl, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Monte Conca;46.14704;11.38443
mount_174;Mezzano;Forcella Folga, Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Folga;46.1984584;11.7546848
mount_175;Mezzano;Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima d'Arzòn;46.2065463;11.7603182
mount_176;Pozza di Fassa;Pala del Gheiger, Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Monte Giumellino;46.4324437;11.7301241
mount_177;Pozza di Fassa;Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Sas d'Adam;46.4359061;11.7422826
mount_178;Welschnofen;"Poppekanzel - Pulpito di Cima Pope, Sentiero Forestale ""De la Nores"", San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia";Cima Pope - Poppekanzel;46.3880876;11.5999018
mount_179;Olle;San Lorenzo, Croce, Stalletta, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia;Rocchetta;46.0429303;11.4530026
mount_180;Olle;chiesa di San Lorenzo, Strada forestale San Lorenzo, Pràe, Fastro, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia;San Lorenzo;46.0253596;11.4393899
mount_181;Castelnuovo;Strada forestale Busa longa, Castelnuovo, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia;Monte Civeron;46.0356318;11.4860218
mount_182;Sèn Jan di Fassa;Rifugio El Zedron, Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Col de Valvacin;46.4341947;11.7358878
mount_183;Canazei;Sasso di Rocca, 646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Sas Bianch de Roseal;46.4315778;11.7703335
mount_184;Canazei;Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Sas Neigher;46.434191;11.7802112
mount_185;Pozza di Fassa;Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Sas bianch;46.4293685;11.780533
mount_186;Canazei;646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Sas de Roces;46.4311841;11.7764095
mount_187;Pozza di Fassa;Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;Punta Vallaccia;46.3948826;11.7080947
mount_188;Imer;"Strada forestale Pian de le Vederne, Località ""Le Casere"", Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia";Col Camoz;46.1284606;11.8074852
mount_189;Transacqua;Strada Forestale Giasinozza, Giasinozza, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col Guion;46.1607089;11.8649352
mount_190;Transacqua;Strada forestale Pretecasa - Stadel, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Colle Cenguei;46.1787056;11.8620822
mount_191;Transacqua;Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Colle Stiozze;46.1789028;11.8683247
mount_192;Transacqua;Pisa Bòi, Strada forestale Molinazza, Niosa, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Sanguarna;46.1782524;11.8506573
mount_193;Transacqua;Croce del Padela, Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Sasso Padella;46.1647465;11.8643702
mount_194;Mezzano;Strada forestale Val di Roda, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Agheré;46.1250785;11.85924
mount_195;Mezzano;Strada Piadochin, Case Fonteghi, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Piadochin;46.1365109;11.8495723
mount_196;Transacqua;Val Cesure, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Spizòti;46.1488995;11.892291
mount_197;Transacqua;Val Sbrendòle, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Spizòti;46.1503256;11.8913566
mount_198;Imer;Strada forestale Col Mares, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col Mares;46.1203755;11.8117839
mount_199;Transacqua;Col di S. Piero, Strada forestale Neva, Malga Neva Seconda, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col San Pietro;46.1504895;11.9009939
mount_200;Mezzano;Strada forestale Boal Canalini - Val dei Ponti, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col della Parrocchia;46.1233575;11.8399161
mount_201;Mezzano;Strada forestale Costabella, Segadure, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Colfierech;46.1468809;11.8797632
mount_202;Mezzano;Cordogné, Poit, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cordognè;46.1433497;11.8362445
mount_203;Transacqua;Val del Mat, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Costa di Cogn;46.165522;11.8996456
mount_204;Transacqua;Strada forestale Neva, Malga Neva Seconda, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Monte Neva;46.1561816;11.9093502
mount_205;Siror;Val Male, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Sas del Cogol;46.2159524;11.8247298
mount_206;Tonadico;Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Feltraio;46.2125058;11.9013499
mount_207;Tonadico;Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Sant'Anna;46.2405623;11.9134047
mount_208;Tonadico;Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Sforcelloni;46.2297778;11.9130351
mount_209;San Martino di Castrozza;Conca, Strada forestale Tognola, Malga Tognòla di Siròr, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Tognòla;46.2314201;11.7710853
mount_210;San Martino di Castrozza;Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Val Cigolera;46.2590011;11.7434328
mount_211;Tonadico;Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Cima Wilma;46.2464475;11.8649815
mount_212;Tonadico;Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima d'Oltro;46.2207565;11.9068508
mount_213;Tonadico;Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima d'Ostio;46.2337853;11.8791881
mount_214;Tonadico;Buse Alte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima di Lastéi;46.2477428;11.8917202
mount_215;Tonadico;Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima di Sèdole;46.2349103;11.8840293
mount_216;Tonadico;Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cime Vani Alti;46.2438976;11.9208561
mount_217;Tonadico;Sentiero Attrezzato Fiamme Gialle, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cime del Coro;46.2507768;11.9145338
mount_218;San Martino di Castrozza;"Sentiero attrezzato ""Achille Gadler"", San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia";\N;46.2654506;11.7311097
mount_219;Tonadico;SS347, Padreterno, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col Molinai;46.1970686;11.9084468
mount_220;Imer;Strada forestale Vallorchere, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col di Muri;46.1134723;11.7820331
mount_221;San Martino di Castrozza;Parco naturale Paneveggio - Pale di San Martino, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Colbricòn Piccolo;46.2771904;11.7458507
mount_222;Transacqua;Strada forestale Lavinaia, Toè, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Colspiz;46.1833244;11.8908212
mount_223;San Martino di Castrozza;Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Costazza;46.3013681;11.8034879
mount_224;Siror;Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cusiglio;46.2597782;11.8296168
mount_225;Transacqua;Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Dalàibol;46.2011865;11.8946695
mount_226;Tonadico;Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Le Rocchette;46.2168215;11.9045548
mount_227;Tonadico;Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Pala dei Colombi;46.2427956;11.8958879
mount_228;Tonadico;Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Pala del Rifugio;46.2378821;11.9095542
mount_229;Tonadico;Strada forestale Fraton Alto, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Pale del Garfol;46.1825464;11.9224158
mount_230;San Martino di Castrozza;337, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Punta Cés;46.2682316;11.7556107
mount_231;Siror;Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Punta Figlio della Rosetta;46.2602805;11.828587
mount_232;San Martino di Castrozza;Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Punta Rolle;46.2938788;11.801805
mount_233;Tonadico;Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Punta della Madonna;46.231675;11.9122487
mount_234;Tonadico;Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Tacca Bianca;46.2110724;11.8933605
mount_235;San Martino di Castrozza;Paradiso, 15, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Tognazza;46.2879833;11.7865908
mount_236;Canal San Bovo;Bus Di Sotto, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Tognòla;46.2334155;11.7263169
mount_237;San Martino di Castrozza;Valcigolera, Strada forestale Valcigolera, Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Tognòla;46.2512687;11.7535236
mount_238;Canazei;Selva De Mulon, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Gran Vernel;46.4423985;11.8321343
mount_239;Pozza di Fassa;Val Rosalia, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Pìcol Vernel;46.439598;11.8341331
mount_240;Castello Tesino;Strada Provinciale 246 di Celado, Sottomolizza, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia;Col della Cimogna;46.0189579;11.6641593
mount_241;Pozza di Fassa;541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Ostturm - Torre Est;46.461527;11.6277192
mount_242;Tiers;541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Winklerturm - Torre Winkler;46.4608877;11.6259109
mount_243;Tiers;541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Stabelerturm - Torre Stabeler;46.4609653;11.6252243
mount_244;Vigo;Castel Belvedere, Piazzola legname, Grill, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia;Dos de la Mot;46.1118091;11.2381683
mount_245;Rizzolaga;Percorso a monte, Cagnotti, Rizzolaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia;Dosso del lago;46.1359191;11.2605843
mount_246;Baselga di Piné;Costalta NE, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia;\N;46.1383743;11.2962069
mount_247;Ivano-Fracena;Strada forestale Cimone, Ivano-Fracena, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia;Monte Lefre;46.0594287;11.5489095
mount_248;Scurelle;Val Di Caldenave, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Delle Tavarade;46.1365;11.5351
mount_249;Telve;Strada Forestale Valpiana - Croce, Cere, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Tombolo Di Montaletto;46.1554;11.5019
mount_250;Castello Tesino;per Cima Corma, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Corma;46.1858278;11.5953556
mount_251;Cavalese;Sentiero per il Cimon de le Buse de l'Oro, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cimon Di Busa Della Neve;46.2035055;11.5216308
mount_252;Pieve Tesino;Strada forestale Cinque Croci, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col Degli Uccelli;46.1897793;11.5559161
mount_253;Castello Tesino;Buse Belle, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Col del vento;46.1851244;11.6126169
mount_254;Castello-Molina di Fiemme;Pian Della Maddalena, Castello-Molina di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Mugon;46.1921;11.4888
mount_255;Pieve Tesino;Forcella Tellina, Trodo dei Aseni, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Punta Socede;46.1667926;11.5870007
mount_256;Telve;Strada Provinciale del Passo del Manghen, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima Di Valsolero;46.1676585;11.4492027
mount_257;Folgaria;Osservatorio Austroungarico Monte Rust, Via Roma, Chiesa, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia;Monte Rust;45.9383814;11.2446995
mount_258;Predazzo;Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Coltorondo;46.2557232;11.638678
mount_259;Baselga di Piné;Mulattiera militare, Fioré, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia;Dos dei Pini;46.1171378;11.2761491
mount_260;Canazei;1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Bocia De L' Ors;46.4465;11.8048
mount_261;Soraga di Fassa;P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Cima dell'Uomo;46.4062271;11.808922
mount_262;Canazei;1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia;Coi de Lèstes;46.4475;11.8039
